incident_id,server_id,incident_category,priority,status,assigned_team,resolution_hours,incident_date
1336,1336,Memory Utilization High,P4,Closed,Messaging Team,56,2026-01-11
1337,1337,Application Not Responding,P4,Resolved,Security Team,22,2026-01-07
1338,1338,Memory Utilization High,P3,In Progress,Windows Team,8,2026-01-17
1339,1339,CPU Utilization High,P2,Resolved,Messaging Team,8,2025-10-30
1340,1340,CPU Utilization High,P4,Open,Infrastructure Team,71,2026-02-25
1341,1341,Qualys Agent Missing,P4,Resolved,Messaging Team,24,2026-06-08
1342,1342,Patch Failure,P4,Resolved,Security Team,18,2025-08-14
1343,1343,CrowdStrike Offline,P2,Open,Windows Team,5,2026-07-06
1344,1344,Patch Failure,P3,Closed,Database Team,15,2026-01-09
1345,1345,Disk Space Full,P4,Open,Infrastructure Team,13,2025-09-14
1346,1346,Firewall Disabled,P3,Closed,Linux Team,20,2025-11-03
1347,1347,Application Not Responding,P3,Closed,Infrastructure Team,15,2026-01-17
1348,1348,Memory Utilization High,P3,Resolved,Security Team,19,2025-08-10
1349,1349,Disk Space Full,P3,Closed,Windows Team,9,2026-04-07
1350,1350,Disk Space Full,P3,Closed,Messaging Team,14,2026-03-03
1351,1351,Memory Utilization High,P1,Resolved,Infrastructure Team,4,2026-01-21
1352,1352,Disk Space Full,P4,Closed,Messaging Team,36,2026-04-06
1353,1353,Memory Utilization High,P2,Open,Windows Team,4,2025-10-24
1354,1354,Qualys Agent Missing,P4,Open,Database Team,36,2026-06-21
1355,1355,Splunk Agent Down,P4,Closed,Infrastructure Team,62,2025-10-17
1356,1356,CrowdStrike Offline,P2,Resolved,Security Team,6,2026-05-25
1357,1357,CPU Utilization High,P4,Closed,Messaging Team,40,2025-08-21
1358,1358,CPU Utilization High,P4,Resolved,Windows Team,48,2025-08-10
1359,1359,Patch Failure,P2,Resolved,Windows Team,6,2026-03-09
1360,1360,Disk Space Full,P3,Resolved,Database Team,11,2025-11-18
1361,1361,Server Down,P4,Closed,Linux Team,52,2025-09-23
1362,1362,Patch Failure,P3,Resolved,Infrastructure Team,10,2026-03-17
1363,1363,Patch Failure,P2,Resolved,Windows Team,8,2025-08-26
1364,1364,CPU Utilization High,P4,Closed,Infrastructure Team,24,2025-08-31
1365,1365,Qualys Agent Missing,P4,Resolved,Linux Team,52,2026-04-11
1366,1366,Memory Utilization High,P2,Resolved,Messaging Team,8,2026-03-12
1367,1367,Server Down,P3,Closed,Messaging Team,22,2025-11-02
1368,1368,Firewall Disabled,P3,Closed,Infrastructure Team,16,2026-03-22
1369,1369,Firewall Disabled,P4,Resolved,Security Team,30,2025-10-19
1370,1370,Disk Space Full,P3,Resolved,Security Team,8,2025-09-26
1371,1371,Application Not Responding,P2,Resolved,Linux Team,7,2026-02-06
1372,1372,CrowdStrike Offline,P4,Open,Infrastructure Team,21,2025-12-04
1373,1373,Application Not Responding,P2,Closed,Messaging Team,6,2025-11-07
1374,1374,Application Not Responding,P4,Closed,Security Team,72,2025-10-01
1375,1375,CPU Utilization High,P3,Closed,Messaging Team,15,2026-01-19
1376,1376,Splunk Agent Down,P2,In Progress,Messaging Team,2,2026-01-03
1377,1377,Application Not Responding,P2,Closed,Messaging Team,5,2026-03-21
1378,1378,Application Not Responding,P3,Closed,Security Team,12,2026-03-13
1379,1379,CrowdStrike Offline,P4,Closed,Windows Team,48,2026-02-16
1380,1380,CPU Utilization High,P3,Closed,Database Team,6,2025-10-07
1381,1381,Memory Utilization High,P4,Closed,Windows Team,65,2025-08-30
1382,1382,Memory Utilization High,P2,Closed,Infrastructure Team,4,2026-01-18
1383,1383,Disk Space Full,P3,Closed,Database Team,18,2026-04-01
1384,1384,CrowdStrike Offline,P4,Closed,Infrastructure Team,18,2026-01-19
1385,1385,Firewall Disabled,P2,Resolved,Messaging Team,6,2026-02-09
1386,1386,Memory Utilization High,P1,Closed,Windows Team,1,2025-08-16
1387,1387,Application Not Responding,P4,Resolved,Windows Team,31,2026-04-19
1388,1388,CPU Utilization High,P3,Resolved,Database Team,20,2026-04-15
1389,1389,Qualys Agent Missing,P2,Closed,Messaging Team,5,2026-03-10
1390,1390,CrowdStrike Offline,P2,Open,Infrastructure Team,6,2026-03-24
1391,1391,CrowdStrike Offline,P4,Resolved,Linux Team,11,2026-06-05
1392,1392,Application Not Responding,P2,Resolved,Linux Team,7,2026-03-06
1393,1393,Splunk Agent Down,P4,In Progress,Linux Team,44,2026-03-28
1394,1394,Qualys Agent Missing,P4,Resolved,Infrastructure Team,61,2025-11-13
1395,1395,Memory Utilization High,P4,Open,Security Team,62,2025-09-16
1396,1396,Disk Space Full,P4,Resolved,Infrastructure Team,14,2026-02-23
1397,1397,Qualys Agent Missing,P4,Resolved,Security Team,65,2025-09-13
1398,1398,Patch Failure,P4,In Progress,Infrastructure Team,42,2026-01-04
1399,1399,Memory Utilization High,P2,Resolved,Database Team,4,2025-09-22
1400,1400,Splunk Agent Down,P4,Resolved,Windows Team,15,2026-05-24
1401,1401,CPU Utilization High,P4,Closed,Infrastructure Team,29,2025-11-01
1402,1402,Server Down,P3,Closed,Linux Team,24,2026-03-26
1403,1403,Memory Utilization High,P3,Resolved,Linux Team,23,2026-01-19
1404,1404,Splunk Agent Down,P2,In Progress,Security Team,7,2026-05-18
1405,1405,Splunk Agent Down,P4,Resolved,Infrastructure Team,51,2025-12-21
1406,1406,Server Down,P3,Open,Infrastructure Team,23,2025-08-06
1407,1407,Splunk Agent Down,P1,Open,Security Team,1,2026-06-16
1408,1408,CPU Utilization High,P3,Closed,Infrastructure Team,19,2025-11-26
1409,1409,Firewall Disabled,P2,Resolved,Messaging Team,8,2026-02-13
1410,1410,Server Down,P2,In Progress,Messaging Team,5,2025-11-22
1411,1411,Patch Failure,P2,Resolved,Windows Team,6,2025-09-01
1412,1412,Splunk Agent Down,P1,Open,Infrastructure Team,4,2025-12-13
1413,1413,Firewall Disabled,P4,Resolved,Database Team,27,2026-03-07
1414,1414,CPU Utilization High,P4,Closed,Messaging Team,36,2025-10-11
1415,1415,Application Not Responding,P4,Resolved,Database Team,9,2025-11-06
1416,1416,CrowdStrike Offline,P2,Resolved,Windows Team,7,2025-09-01
1417,1417,Memory Utilization High,P2,Open,Infrastructure Team,6,2026-07-23
1418,1418,Server Down,P4,Open,Infrastructure Team,52,2025-11-06
1419,1419,Memory Utilization High,P3,Open,Linux Team,7,2026-03-21
1420,1420,Disk Space Full,P3,Open,Linux Team,12,2025-10-17
1421,1421,Firewall Disabled,P4,Open,Infrastructure Team,20,2025-11-15
1422,1422,Memory Utilization High,P3,Closed,Messaging Team,8,2026-04-17
1423,1423,CPU Utilization High,P4,Closed,Linux Team,36,2025-10-08
1424,1424,CPU Utilization High,P4,Resolved,Security Team,61,2026-06-29
1425,1425,Server Down,P3,Open,Database Team,6,2025-11-27
1426,1426,CPU Utilization High,P3,Closed,Infrastructure Team,22,2026-05-08
1427,1427,CrowdStrike Offline,P3,Closed,Database Team,4,2025-07-30
1428,1428,Server Down,P3,Closed,Database Team,13,2025-09-29
1429,1429,Memory Utilization High,P3,Resolved,Security Team,16,2026-03-15
1430,1430,Firewall Disabled,P3,Closed,Security Team,11,2026-07-01
1431,1431,Qualys Agent Missing,P1,Closed,Database Team,3,2025-09-01
1432,1432,CrowdStrike Offline,P4,Resolved,Infrastructure Team,35,2026-06-03
1433,1433,Application Not Responding,P3,Resolved,Security Team,16,2025-11-07
1434,1434,CPU Utilization High,P3,Resolved,Infrastructure Team,7,2025-11-20
1435,1435,Disk Space Full,P2,Closed,Messaging Team,7,2025-12-26
1436,1436,CPU Utilization High,P4,Closed,Infrastructure Team,28,2025-08-15
1437,1437,Patch Failure,P4,Closed,Infrastructure Team,68,2026-02-22
1438,1438,Firewall Disabled,P4,Closed,Messaging Team,50,2025-08-15
1439,1439,Qualys Agent Missing,P4,Closed,Infrastructure Team,70,2025-09-16
1440,1440,Firewall Disabled,P4,Closed,Infrastructure Team,47,2025-09-28
1441,1441,Qualys Agent Missing,P3,In Progress,Security Team,22,2026-05-23
1442,1442,CPU Utilization High,P4,Closed,Linux Team,29,2025-12-25
1443,1443,Server Down,P3,Open,Linux Team,19,2025-12-22
1444,1444,Disk Space Full,P2,Resolved,Messaging Team,4,2026-03-14
1445,1445,Splunk Agent Down,P3,Resolved,Messaging Team,10,2025-09-25
1446,1446,Application Not Responding,P4,Closed,Infrastructure Team,46,2026-02-26
1447,1447,Disk Space Full,P4,Closed,Database Team,63,2025-08-07
1448,1448,Server Down,P3,Resolved,Messaging Team,9,2026-01-12
1449,1449,Firewall Disabled,P3,Open,Windows Team,10,2025-09-16
1450,1450,CPU Utilization High,P1,Resolved,Messaging Team,1,2025-08-16
1451,1451,CrowdStrike Offline,P4,Closed,Database Team,20,2026-04-13
1452,1452,Application Not Responding,P4,Closed,Infrastructure Team,64,2025-11-25
1453,1453,CPU Utilization High,P4,Resolved,Linux Team,30,2025-09-24
1454,1454,Firewall Disabled,P4,Resolved,Linux Team,47,2025-08-25
1455,1455,CrowdStrike Offline,P4,Resolved,Linux Team,55,2025-12-12
1456,1456,CPU Utilization High,P3,Closed,Messaging Team,18,2025-10-06
1457,1457,Splunk Agent Down,P2,Resolved,Linux Team,8,2026-02-08
1458,1458,Firewall Disabled,P3,Resolved,Database Team,4,2025-12-25
1459,1459,CPU Utilization High,P3,Resolved,Infrastructure Team,20,2025-11-16
1460,1460,Firewall Disabled,P2,Resolved,Linux Team,6,2025-08-29
1461,1461,Splunk Agent Down,P4,Closed,Security Team,26,2026-03-21
1462,1462,Patch Failure,P4,Resolved,Database Team,49,2026-02-02
1463,1463,Qualys Agent Missing,P4,Resolved,Linux Team,19,2025-11-25
1464,1464,Patch Failure,P3,Resolved,Windows Team,23,2026-06-26
1465,1465,Patch Failure,P3,Resolved,Infrastructure Team,12,2026-05-20
1466,1466,Disk Space Full,P2,Closed,Database Team,8,2026-05-02
1467,1467,Application Not Responding,P4,Resolved,Messaging Team,22,2026-06-14
1468,1468,Patch Failure,P3,In Progress,Database Team,21,2025-09-10
1469,1469,Disk Space Full,P4,Closed,Infrastructure Team,64,2025-09-23
1470,1470,Application Not Responding,P3,Closed,Database Team,20,2025-12-29
1471,1471,CrowdStrike Offline,P3,Resolved,Linux Team,20,2025-11-29
1472,1472,Splunk Agent Down,P3,In Progress,Linux Team,8,2025-09-22
1473,1473,Memory Utilization High,P3,Resolved,Security Team,19,2026-05-20
1474,1474,Firewall Disabled,P4,Closed,Security Team,69,2026-04-14
1475,1475,CrowdStrike Offline,P4,Resolved,Infrastructure Team,21,2026-07-03
1476,1476,Server Down,P4,Resolved,Database Team,30,2025-12-23
1477,1477,Qualys Agent Missing,P3,Closed,Messaging Team,23,2025-07-27
1478,1478,Server Down,P4,In Progress,Messaging Team,19,2026-04-23
1479,1479,Server Down,P4,In Progress,Database Team,33,2025-10-03
1480,1480,Splunk Agent Down,P4,Closed,Database Team,51,2026-05-12
1481,1481,Memory Utilization High,P3,Resolved,Messaging Team,20,2026-02-14
1482,1482,Splunk Agent Down,P4,In Progress,Infrastructure Team,57,2026-02-10
1483,1483,Memory Utilization High,P4,Resolved,Database Team,70,2026-05-18
1484,1484,Splunk Agent Down,P4,Resolved,Windows Team,60,2026-01-23
1485,1485,Memory Utilization High,P2,Closed,Linux Team,3,2025-10-11
1486,1486,Memory Utilization High,P3,In Progress,Linux Team,19,2025-11-25
1487,1487,Disk Space Full,P4,Resolved,Database Team,54,2025-09-11
1488,1488,Splunk Agent Down,P4,In Progress,Security Team,60,2025-09-01
1489,1489,Server Down,P4,In Progress,Security Team,37,2025-08-04
1490,1490,Qualys Agent Missing,P3,Resolved,Infrastructure Team,20,2026-06-28
1491,1491,Splunk Agent Down,P4,Closed,Infrastructure Team,27,2025-08-04
1492,1492,Splunk Agent Down,P4,Open,Infrastructure Team,56,2025-08-04
1493,1493,Application Not Responding,P2,Resolved,Windows Team,2,2026-06-25
1494,1494,Memory Utilization High,P4,Closed,Linux Team,56,2026-07-24
1495,1495,Application Not Responding,P4,Closed,Windows Team,21,2025-11-12
1496,1496,Application Not Responding,P2,Closed,Database Team,2,2026-03-26
1497,1497,Qualys Agent Missing,P4,Closed,Windows Team,44,2025-10-08
1498,1498,Server Down,P3,Closed,Windows Team,14,2026-05-09
1499,1499,Patch Failure,P4,Closed,Infrastructure Team,17,2025-09-15
1500,1500,Disk Space Full,P2,Closed,Messaging Team,3,2025-12-25
1501,1501,Splunk Agent Down,P4,Closed,Windows Team,8,2026-06-03
1502,1502,CrowdStrike Offline,P4,Resolved,Security Team,34,2025-12-05
1503,1503,Application Not Responding,P3,Resolved,Windows Team,5,2026-01-20
1504,1504,Patch Failure,P4,Closed,Infrastructure Team,49,2026-06-01
1505,1505,Patch Failure,P3,In Progress,Infrastructure Team,8,2026-03-21
1506,1506,Qualys Agent Missing,P3,Closed,Security Team,18,2025-07-30
1507,1507,CPU Utilization High,P2,Resolved,Infrastructure Team,3,2025-11-11
1508,1508,Qualys Agent Missing,P4,Closed,Windows Team,57,2026-04-05
1509,1509,Patch Failure,P3,Closed,Messaging Team,21,2025-08-29
1510,1510,Application Not Responding,P4,In Progress,Infrastructure Team,67,2026-07-03
1511,1511,CrowdStrike Offline,P4,Closed,Infrastructure Team,35,2025-08-22
1512,1512,Firewall Disabled,P3,Closed,Messaging Team,18,2026-01-22
1513,1513,Memory Utilization High,P3,In Progress,Security Team,9,2026-01-12
1514,1514,Qualys Agent Missing,P3,Closed,Infrastructure Team,13,2025-11-16
1515,1515,CPU Utilization High,P3,In Progress,Security Team,23,2026-07-25
1516,1516,Application Not Responding,P4,In Progress,Windows Team,57,2025-09-15
1517,1517,Firewall Disabled,P4,Resolved,Infrastructure Team,17,2026-04-15
1518,1518,Qualys Agent Missing,P4,In Progress,Security Team,16,2026-06-05
1519,1519,Server Down,P2,In Progress,Messaging Team,5,2026-02-06
1520,1520,Memory Utilization High,P2,In Progress,Database Team,4,2025-11-30
1521,1521,Patch Failure,P3,Resolved,Infrastructure Team,23,2026-07-12
1522,1522,CrowdStrike Offline,P3,Closed,Linux Team,9,2025-09-25
1523,1523,Splunk Agent Down,P4,In Progress,Windows Team,67,2026-03-27
1524,1524,Server Down,P4,Closed,Linux Team,62,2025-09-08
1525,1525,Server Down,P4,In Progress,Infrastructure Team,59,2025-09-17
1526,1526,Application Not Responding,P3,Closed,Infrastructure Team,8,2026-07-09
1527,1527,Disk Space Full,P2,Resolved,Windows Team,6,2026-07-08
1528,1528,Patch Failure,P2,Closed,Infrastructure Team,6,2026-03-21
1529,1529,CPU Utilization High,P4,Closed,Security Team,32,2026-05-07
1530,1530,Firewall Disabled,P4,Closed,Windows Team,48,2026-04-09
1531,1531,CPU Utilization High,P3,Closed,Infrastructure Team,7,2026-05-02
1532,1532,Disk Space Full,P4,Open,Messaging Team,28,2026-02-01
1533,1533,Application Not Responding,P3,Resolved,Messaging Team,11,2026-04-15
1534,1534,Server Down,P4,Closed,Security Team,45,2025-08-18
1535,1535,Firewall Disabled,P3,Closed,Messaging Team,22,2025-12-21
1536,1536,CrowdStrike Offline,P2,Resolved,Security Team,2,2025-07-31
1537,1537,Firewall Disabled,P3,Resolved,Database Team,14,2026-07-12
1538,1538,CrowdStrike Offline,P3,Resolved,Windows Team,8,2026-02-06
1539,1539,Disk Space Full,P1,Closed,Database Team,1,2026-01-05
1540,1540,CrowdStrike Offline,P2,Resolved,Windows Team,5,2026-04-25
1541,1541,Disk Space Full,P3,Resolved,Messaging Team,6,2026-04-13
1542,1542,CrowdStrike Offline,P3,Resolved,Infrastructure Team,12,2026-03-10
1543,1543,Patch Failure,P4,Resolved,Windows Team,31,2026-07-15
1544,1544,Firewall Disabled,P2,In Progress,Security Team,3,2025-10-04
1545,1545,Disk Space Full,P4,Resolved,Messaging Team,64,2026-04-19
1546,1546,Server Down,P1,In Progress,Infrastructure Team,3,2025-09-21
1547,1547,Application Not Responding,P3,Resolved,Messaging Team,10,2026-05-26
1548,1548,Qualys Agent Missing,P1,Resolved,Messaging Team,4,2026-07-13
1549,1549,Application Not Responding,P3,Resolved,Messaging Team,20,2026-03-24
1550,1550,CrowdStrike Offline,P3,In Progress,Security Team,24,2025-12-22
1551,1551,Firewall Disabled,P4,In Progress,Linux Team,71,2026-03-25
1552,1552,CPU Utilization High,P3,In Progress,Infrastructure Team,6,2026-05-28
1553,1553,Memory Utilization High,P3,Closed,Messaging Team,18,2025-10-03
1554,1554,Patch Failure,P2,Resolved,Database Team,6,2026-01-26
1555,1555,Splunk Agent Down,P4,Closed,Database Team,15,2026-01-12
1556,1556,Splunk Agent Down,P1,Closed,Windows Team,2,2026-01-23
1557,1557,Application Not Responding,P2,Resolved,Windows Team,5,2026-05-24
1558,1558,Splunk Agent Down,P2,Closed,Database Team,8,2025-12-09
1559,1559,Splunk Agent Down,P3,Resolved,Linux Team,12,2026-01-12
1560,1560,Qualys Agent Missing,P2,Resolved,Infrastructure Team,3,2025-09-14
1561,1561,Disk Space Full,P3,Closed,Security Team,24,2026-01-26
1562,1562,Application Not Responding,P4,Resolved,Windows Team,38,2026-02-27
1563,1563,Memory Utilization High,P3,Resolved,Linux Team,12,2026-07-22
1564,1564,Disk Space Full,P3,Closed,Linux Team,16,2026-06-10
1565,1565,Qualys Agent Missing,P3,Resolved,Messaging Team,7,2026-06-24
1566,1566,Disk Space Full,P3,Open,Infrastructure Team,11,2025-12-24
1567,1567,Splunk Agent Down,P3,Open,Security Team,9,2025-09-27
1568,1568,Qualys Agent Missing,P3,Resolved,Windows Team,5,2026-07-01
1569,1569,CPU Utilization High,P3,Closed,Infrastructure Team,7,2025-10-20
1570,1570,Firewall Disabled,P2,Resolved,Security Team,2,2025-10-18
1571,1571,Splunk Agent Down,P4,Closed,Windows Team,31,2025-12-02
1572,1572,Application Not Responding,P4,Closed,Infrastructure Team,15,2025-11-03
1573,1573,Splunk Agent Down,P4,Resolved,Database Team,55,2026-01-03
1574,1574,CPU Utilization High,P3,Resolved,Windows Team,11,2025-10-12
1575,1575,CrowdStrike Offline,P3,Resolved,Windows Team,21,2026-02-25
1576,1576,Application Not Responding,P4,Resolved,Messaging Team,21,2025-12-02
1577,1577,Qualys Agent Missing,P3,Closed,Windows Team,24,2026-03-04
1578,1578,Disk Space Full,P4,Closed,Security Team,11,2025-08-05
1579,1579,CrowdStrike Offline,P4,Closed,Infrastructure Team,33,2026-03-12
1580,1580,Application Not Responding,P3,Closed,Security Team,5,2026-06-11
1581,1581,Splunk Agent Down,P2,Closed,Security Team,7,2025-08-06
1582,1582,Patch Failure,P3,In Progress,Infrastructure Team,10,2025-10-05
1583,1583,Firewall Disabled,P2,Closed,Database Team,3,2025-12-04
1584,1584,Firewall Disabled,P4,Closed,Infrastructure Team,70,2025-10-01
1585,1585,Application Not Responding,P3,Resolved,Windows Team,8,2026-02-14
1586,1586,Application Not Responding,P4,Closed,Infrastructure Team,32,2026-03-14
1587,1587,Server Down,P3,In Progress,Infrastructure Team,15,2026-03-26
1588,1588,Splunk Agent Down,P4,In Progress,Windows Team,55,2026-04-18
1589,1589,Disk Space Full,P4,Closed,Messaging Team,53,2026-03-26
1590,1590,Disk Space Full,P4,Closed,Database Team,9,2025-10-16
1591,1591,Server Down,P4,Open,Linux Team,58,2025-09-15
1592,1592,Splunk Agent Down,P3,Resolved,Infrastructure Team,21,2025-12-27
1593,1593,Qualys Agent Missing,P4,Resolved,Infrastructure Team,36,2026-07-14
1594,1594,Qualys Agent Missing,P3,Closed,Infrastructure Team,9,2025-11-28
1595,1595,Memory Utilization High,P1,Resolved,Database Team,1,2025-10-07
1596,1596,Disk Space Full,P3,In Progress,Database Team,10,2025-12-06
1597,1597,Patch Failure,P2,Closed,Windows Team,5,2026-03-10
1598,1598,Patch Failure,P2,Resolved,Database Team,3,2025-09-24
1599,1599,Patch Failure,P3,Closed,Infrastructure Team,20,2025-08-15
1600,1600,Memory Utilization High,P4,Resolved,Database Team,38,2025-08-29
1601,1601,Server Down,P2,Resolved,Messaging Team,6,2025-10-08
1602,1602,Application Not Responding,P2,Resolved,Infrastructure Team,8,2026-03-22
1603,1603,Memory Utilization High,P2,Closed,Infrastructure Team,4,2025-11-06
1604,1604,Patch Failure,P2,Resolved,Infrastructure Team,5,2025-10-07
1605,1605,CrowdStrike Offline,P4,Closed,Database Team,52,2025-09-08
1606,1606,Server Down,P4,Resolved,Security Team,64,2026-06-07
1607,1607,Qualys Agent Missing,P2,Closed,Infrastructure Team,5,2025-10-03
1608,1608,Qualys Agent Missing,P4,Resolved,Database Team,54,2025-10-08
1609,1609,Qualys Agent Missing,P4,Closed,Messaging Team,60,2026-04-05
1610,1610,Firewall Disabled,P3,Closed,Linux Team,20,2025-09-19
1611,1611,Server Down,P4,Resolved,Messaging Team,28,2026-05-19
1612,1612,CrowdStrike Offline,P3,Resolved,Linux Team,23,2026-07-15
1613,1613,Firewall Disabled,P3,In Progress,Windows Team,4,2025-10-24
