compliance_id,server_id,splunk_status,qualys_status,crowdstrike_status,firewall_status,patch_status,password_policy,compliance_score,compliance_status
1138,1138,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1139,1139,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1140,1140,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1141,1141,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1142,1142,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1143,1143,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1144,1144,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1145,1145,Stopped,Running,Running,Enabled,Updated,Non-Compliant,70,Warning
1146,1146,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1147,1147,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1148,1148,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1149,1149,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1150,1150,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1151,1151,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1152,1152,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1153,1153,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1154,1154,Running,Running,Running,Disabled,Outdated,Compliant,70,Warning
1155,1155,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1156,1156,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1157,1157,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
1158,1158,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1159,1159,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1160,1160,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1161,1161,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1162,1162,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1163,1163,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1164,1164,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1165,1165,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1166,1166,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1167,1167,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1168,1168,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1169,1169,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1170,1170,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1171,1171,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1172,1172,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1173,1173,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1174,1174,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1175,1175,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1176,1176,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1177,1177,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
1178,1178,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1179,1179,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1180,1180,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1181,1181,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1182,1182,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1183,1183,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1184,1184,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1185,1185,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1186,1186,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1187,1187,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1188,1188,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1189,1189,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1190,1190,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1191,1191,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1192,1192,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1193,1193,Stopped,Running,Running,Disabled,Outdated,Compliant,50,Non-Compliant
1194,1194,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1195,1195,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1196,1196,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1197,1197,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1198,1198,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
1199,1199,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1200,1200,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1201,1201,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1202,1202,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
1203,1203,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1204,1204,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1205,1205,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1206,1206,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1207,1207,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1208,1208,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1209,1209,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1210,1210,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1211,1211,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1212,1212,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1213,1213,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1214,1214,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1215,1215,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1216,1216,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1217,1217,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1218,1218,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1219,1219,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1220,1220,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1221,1221,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1222,1222,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1223,1223,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1224,1224,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1225,1225,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1226,1226,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1227,1227,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1228,1228,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1229,1229,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1230,1230,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1231,1231,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1232,1232,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1233,1233,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1234,1234,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1235,1235,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1236,1236,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1237,1237,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1238,1238,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1239,1239,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1240,1240,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1241,1241,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1242,1242,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1243,1243,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1244,1244,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1245,1245,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1246,1246,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1247,1247,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1248,1248,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1249,1249,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
1250,1250,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1251,1251,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1252,1252,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1253,1253,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1254,1254,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1255,1255,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1256,1256,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1257,1257,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1258,1258,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1259,1259,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1260,1260,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1261,1261,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
1262,1262,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1263,1263,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1264,1264,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1265,1265,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1266,1266,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1267,1267,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1268,1268,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1269,1269,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1270,1270,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1271,1271,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1272,1272,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1273,1273,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1274,1274,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1275,1275,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1276,1276,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1277,1277,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1278,1278,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1279,1279,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1280,1280,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1281,1281,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1282,1282,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1283,1283,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1284,1284,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1285,1285,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1286,1286,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1287,1287,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1288,1288,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1289,1289,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1290,1290,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1291,1291,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1292,1292,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1293,1293,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1294,1294,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1295,1295,Running,Running,Stopped,Enabled,Updated,Non-Compliant,70,Warning
1296,1296,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1297,1297,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1298,1298,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1299,1299,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1300,1300,Running,Running,Running,Disabled,Updated,Non-Compliant,75,Warning
1301,1301,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1302,1302,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1303,1303,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1304,1304,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1305,1305,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
1306,1306,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1307,1307,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1308,1308,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1309,1309,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1310,1310,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1311,1311,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1312,1312,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1313,1313,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1314,1314,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1315,1315,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1316,1316,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1317,1317,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1318,1318,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1319,1319,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1320,1320,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1321,1321,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1322,1322,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
1323,1323,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1324,1324,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1325,1325,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1326,1326,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1327,1327,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1328,1328,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1329,1329,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1330,1330,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1331,1331,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1332,1332,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1333,1333,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1334,1334,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1335,1335,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1336,1336,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1337,1337,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1338,1338,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1339,1339,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
1340,1340,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1341,1341,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1342,1342,Running,Running,Running,Disabled,Outdated,Compliant,70,Warning
1343,1343,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1344,1344,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1345,1345,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1346,1346,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1347,1347,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1348,1348,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1349,1349,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1350,1350,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
1351,1351,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1352,1352,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1353,1353,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1354,1354,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1355,1355,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1356,1356,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
1357,1357,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
1358,1358,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
