vulnerability_id,server_id,critical_count,high_count,medium_count,low_count,risk_level,last_scan_date
2957,2957,1,2,11,18,Medium,2026-07-25
2958,2958,0,1,11,15,Medium,2026-07-25
2959,2959,0,5,8,30,High,2026-07-25
2960,2960,1,0,5,14,Low,2026-07-25
2961,2961,0,1,7,12,Low,2026-07-25
2962,2962,0,2,7,17,Low,2026-07-25
2963,2963,2,4,5,9,Low,2026-07-25
2964,2964,2,4,8,4,Medium,2026-07-25
2965,2965,0,4,9,6,Medium,2026-07-25
2966,2966,0,3,4,9,Low,2026-07-25
2967,2967,1,3,2,6,Low,2026-07-25
2968,2968,2,1,10,12,Medium,2026-07-25
2969,2969,0,2,8,14,Medium,2026-07-25
2970,2970,1,3,6,14,Low,2026-07-25
2971,2971,0,3,6,9,Low,2026-07-25
2972,2972,1,1,2,12,Low,2026-07-25
2973,2973,1,4,9,14,Medium,2026-07-25
2974,2974,0,3,3,8,Low,2026-07-25
2975,2975,1,5,19,18,High,2026-07-25
2976,2976,2,4,4,5,Low,2026-07-25
2977,2977,0,1,10,15,Medium,2026-07-25
2978,2978,0,1,8,11,Medium,2026-07-25
2979,2979,1,4,2,13,Low,2026-07-25
2980,2980,2,2,5,15,Low,2026-07-25
2981,2981,2,4,18,21,Medium,2026-07-25
2982,2982,2,4,7,20,Low,2026-07-25
2983,2983,2,6,14,8,High,2026-07-25
2984,2984,1,1,12,15,Medium,2026-07-25
2985,2985,3,5,10,14,Critical,2026-07-25
2986,2986,1,5,6,7,High,2026-07-25
2987,2987,2,3,7,15,Low,2026-07-25
2988,2988,5,6,13,30,Critical,2026-07-25
2989,2989,2,3,2,8,Low,2026-07-25
2990,2990,1,1,10,10,Medium,2026-07-25
2991,2991,1,4,6,4,Low,2026-07-25
2992,2992,0,2,13,20,Medium,2026-07-25
2993,2993,2,4,2,5,Low,2026-07-25
2994,2994,1,3,8,18,Medium,2026-07-25
2995,2995,1,3,4,12,Low,2026-07-25
2996,2996,1,3,5,5,Low,2026-07-25
2997,2997,1,1,8,7,Medium,2026-07-25
2998,2998,2,1,3,8,Low,2026-07-25
2999,2999,3,3,15,15,Critical,2026-07-25
3000,3000,2,3,7,13,Low,2026-07-25
3001,3001,0,1,6,6,Low,2026-07-25
3002,3002,4,2,13,15,Critical,2026-07-25
3003,3003,2,3,9,8,Medium,2026-07-25
3004,3004,2,2,2,12,Low,2026-07-25
3005,3005,2,1,3,7,Low,2026-07-25
3006,3006,0,0,8,12,Medium,2026-07-25
3007,3007,2,1,7,14,Low,2026-07-25
3008,3008,1,0,8,6,Medium,2026-07-25
3009,3009,2,1,4,14,Low,2026-07-25
3010,3010,0,3,14,14,Medium,2026-07-25
3011,3011,1,6,11,25,High,2026-07-25
3012,3012,1,3,10,10,Medium,2026-07-25
3013,3013,2,1,3,10,Low,2026-07-25
3014,3014,0,2,2,8,Low,2026-07-25
3015,3015,0,1,6,6,Low,2026-07-25
3016,3016,2,3,3,6,Low,2026-07-25
3017,3017,0,5,10,14,High,2026-07-25
3018,3018,0,5,4,8,High,2026-07-25
3019,3019,0,1,5,10,Low,2026-07-25
3020,3020,0,4,10,13,Medium,2026-07-25
3021,3021,1,4,10,12,Medium,2026-07-25
3022,3022,1,1,13,17,Medium,2026-07-25
3023,3023,2,5,9,19,High,2026-07-25
3024,3024,5,6,9,17,Critical,2026-07-25
3025,3025,0,9,5,29,High,2026-07-25
3026,3026,0,3,16,12,Medium,2026-07-25
3027,3027,1,3,5,6,Low,2026-07-25
3028,3028,0,7,13,15,High,2026-07-25
3029,3029,2,1,9,9,Medium,2026-07-25
3030,3030,0,2,4,12,Low,2026-07-25
3031,3031,3,4,5,19,Critical,2026-07-25
3032,3032,2,4,3,4,Low,2026-07-25
3033,3033,5,10,15,13,Critical,2026-07-25
3034,3034,0,3,6,7,Low,2026-07-25
3035,3035,2,6,10,15,High,2026-07-25
3036,3036,0,4,2,11,Low,2026-07-25
3037,3037,0,3,7,7,Low,2026-07-25
3038,3038,1,4,3,8,Low,2026-07-25
3039,3039,2,1,10,14,Medium,2026-07-25
3040,3040,1,4,6,13,Low,2026-07-25
3041,3041,1,4,7,8,Low,2026-07-25
3042,3042,2,1,5,11,Low,2026-07-25
3043,3043,1,3,11,6,Medium,2026-07-25
3044,3044,1,1,4,11,Low,2026-07-25
3045,3045,0,5,5,11,High,2026-07-25
3046,3046,2,4,9,12,Medium,2026-07-25
3047,3047,0,5,9,12,High,2026-07-25
3048,3048,1,7,14,29,High,2026-07-25
3049,3049,0,4,7,15,Low,2026-07-25
3050,3050,1,3,10,6,Medium,2026-07-25
3051,3051,0,1,7,13,Low,2026-07-25
3052,3052,0,2,2,9,Low,2026-07-25
3053,3053,0,3,11,16,Medium,2026-07-25
3054,3054,3,5,14,27,Critical,2026-07-25
3055,3055,1,0,5,12,Low,2026-07-25
3056,3056,1,1,6,7,Low,2026-07-25
3057,3057,2,3,4,11,Low,2026-07-25
3058,3058,1,0,5,8,Low,2026-07-25
3059,3059,2,3,13,19,Medium,2026-07-25
3060,3060,2,5,15,8,High,2026-07-25
3061,3061,2,3,10,12,Medium,2026-07-25
3062,3062,1,3,2,13,Low,2026-07-25
3063,3063,2,1,4,11,Low,2026-07-25
3064,3064,0,5,4,10,High,2026-07-25
3065,3065,1,6,14,13,High,2026-07-25
3066,3066,0,2,8,6,Medium,2026-07-25
3067,3067,5,5,14,12,Critical,2026-07-25
3068,3068,1,3,11,17,Medium,2026-07-25
3069,3069,0,10,13,14,High,2026-07-25
3070,3070,1,3,4,7,Low,2026-07-25
3071,3071,1,1,4,12,Low,2026-07-25
3072,3072,2,1,13,8,Medium,2026-07-25
3073,3073,0,1,4,7,Low,2026-07-25
3074,3074,2,3,14,14,Medium,2026-07-25
3075,3075,2,4,6,7,Low,2026-07-25
3076,3076,0,2,13,20,Medium,2026-07-25
3077,3077,3,3,11,25,Critical,2026-07-25
3078,3078,4,3,13,23,Critical,2026-07-25
3079,3079,2,2,7,13,Low,2026-07-25
3080,3080,0,4,4,11,Low,2026-07-25
3081,3081,1,1,9,9,Medium,2026-07-25
3082,3082,2,4,8,14,Medium,2026-07-25
3083,3083,3,4,13,7,Critical,2026-07-25
3084,3084,2,2,9,14,Medium,2026-07-25
3085,3085,5,8,8,14,Critical,2026-07-25
3086,3086,3,4,6,17,Critical,2026-07-25
3087,3087,1,1,3,11,Low,2026-07-25
3088,3088,0,0,4,9,Low,2026-07-25
3089,3089,2,3,11,18,Medium,2026-07-25
3090,3090,0,0,7,15,Low,2026-07-25
3091,3091,0,5,4,7,High,2026-07-25
3092,3092,0,1,9,8,Medium,2026-07-25
3093,3093,0,1,7,12,Low,2026-07-25
3094,3094,1,3,7,12,Low,2026-07-25
3095,3095,0,1,6,14,Low,2026-07-25
3096,3096,2,1,10,18,Medium,2026-07-25
3097,3097,3,4,18,13,Critical,2026-07-25
3098,3098,3,2,9,6,Critical,2026-07-25
3099,3099,2,2,2,7,Low,2026-07-25
3100,3100,3,2,6,5,Critical,2026-07-25
3101,3101,0,2,3,8,Low,2026-07-25
3102,3102,1,5,4,17,High,2026-07-25
3103,3103,3,5,5,18,Critical,2026-07-25
3104,3104,0,9,8,17,High,2026-07-25
3105,3105,0,1,9,6,Medium,2026-07-25
3106,3106,1,3,8,6,Medium,2026-07-25
3107,3107,1,1,6,5,Low,2026-07-25
3108,3108,1,3,10,15,Medium,2026-07-25
3109,3109,1,2,12,28,Medium,2026-07-25
3110,3110,0,1,6,18,Low,2026-07-25
3111,3111,2,2,10,11,Medium,2026-07-25
3112,3112,2,5,10,11,High,2026-07-25
3113,3113,2,2,7,12,Low,2026-07-25
3114,3114,2,1,2,12,Low,2026-07-25
3115,3115,2,3,7,13,Low,2026-07-25
3116,3116,2,2,4,13,Low,2026-07-25
3117,3117,0,1,8,7,Medium,2026-07-25
3118,3118,0,3,4,6,Low,2026-07-25
3119,3119,2,4,3,9,Low,2026-07-25
3120,3120,0,3,12,16,Medium,2026-07-25
3121,3121,1,3,2,14,Low,2026-07-25
3122,3122,3,10,7,14,Critical,2026-07-25
3123,3123,0,4,6,9,Low,2026-07-25
3124,3124,1,1,10,9,Medium,2026-07-25
3125,3125,2,2,5,15,Low,2026-07-25
3126,3126,3,10,6,25,Critical,2026-07-25
3127,3127,1,2,9,12,Medium,2026-07-25
3128,3128,1,3,10,13,Medium,2026-07-25
3129,3129,0,0,4,13,Low,2026-07-25
3130,3130,2,5,16,28,High,2026-07-25
3131,3131,0,5,3,17,High,2026-07-25
3132,3132,1,1,4,13,Low,2026-07-25
3133,3133,0,3,6,6,Low,2026-07-25
3134,3134,1,3,18,22,Medium,2026-07-25
3135,3135,4,4,6,29,Critical,2026-07-25
3136,3136,3,4,15,18,Critical,2026-07-25
3137,3137,0,1,2,5,Low,2026-07-25
3138,3138,2,4,2,4,Low,2026-07-25
3139,3139,3,2,13,15,Critical,2026-07-25
3140,3140,0,1,13,9,Medium,2026-07-25
3141,3141,2,4,2,6,Low,2026-07-25
3142,3142,4,6,11,29,Critical,2026-07-25
3143,3143,4,7,10,25,Critical,2026-07-25
3144,3144,1,0,8,10,Medium,2026-07-25
3145,3145,0,3,7,10,Low,2026-07-25
3146,3146,2,3,11,11,Medium,2026-07-25
3147,3147,0,5,5,18,High,2026-07-25
3148,3148,1,3,6,6,Low,2026-07-25
3149,3149,0,1,7,15,Low,2026-07-25
3150,3150,2,3,8,9,Medium,2026-07-25
3151,3151,1,4,11,16,Medium,2026-07-25
3152,3152,0,2,12,14,Medium,2026-07-25
3153,3153,2,3,15,17,Medium,2026-07-25
3154,3154,1,3,11,12,Medium,2026-07-25
3155,3155,1,3,6,8,Low,2026-07-25
3156,3156,3,2,10,26,Critical,2026-07-25
3157,3157,1,2,8,6,Medium,2026-07-25
3158,3158,1,2,6,12,Low,2026-07-25
3159,3159,0,4,15,19,Medium,2026-07-25
3160,3160,1,8,19,25,High,2026-07-25
3161,3161,0,6,12,22,High,2026-07-25
3162,3162,2,6,13,18,High,2026-07-25
3163,3163,2,2,9,15,Medium,2026-07-25
3164,3164,0,4,9,5,Medium,2026-07-25
3165,3165,2,4,16,14,Medium,2026-07-25
3166,3166,2,1,10,9,Medium,2026-07-25
3167,3167,1,5,10,16,High,2026-07-25
3168,3168,3,1,5,18,Critical,2026-07-25
3169,3169,3,10,9,15,Critical,2026-07-25
3170,3170,2,1,5,17,Low,2026-07-25
3171,3171,0,2,6,10,Low,2026-07-25
3172,3172,0,5,4,11,High,2026-07-25
3173,3173,0,4,3,15,Low,2026-07-25
3174,3174,3,5,4,5,Critical,2026-07-25
3175,3175,0,1,4,14,Low,2026-07-25
3176,3176,1,3,7,15,Low,2026-07-25
3177,3177,1,3,7,14,Low,2026-07-25
3178,3178,0,1,3,5,Low,2026-07-25
3179,3179,1,3,9,7,Medium,2026-07-25
3180,3180,1,7,16,28,High,2026-07-25
3181,3181,2,2,10,13,Medium,2026-07-25
3182,3182,1,5,7,11,High,2026-07-25
3183,3183,2,4,7,15,Low,2026-07-25
3184,3184,1,2,6,7,Low,2026-07-25
3185,3185,1,1,11,5,Medium,2026-07-25
3186,3186,0,2,10,12,Medium,2026-07-25
3187,3187,1,4,10,8,Medium,2026-07-25
3188,3188,2,2,6,8,Low,2026-07-25
3189,3189,1,3,11,8,Medium,2026-07-25
3190,3190,4,9,17,14,Critical,2026-07-25
3191,3191,1,3,3,9,Low,2026-07-25
3192,3192,3,1,15,6,Critical,2026-07-25
3193,3193,0,2,5,13,Low,2026-07-25
3194,3194,2,3,8,11,Medium,2026-07-25
3195,3195,2,1,4,6,Low,2026-07-25
3196,3196,5,4,13,20,Critical,2026-07-25
3197,3197,0,1,8,9,Medium,2026-07-25
3198,3198,2,2,6,14,Low,2026-07-25
3199,3199,2,3,3,11,Low,2026-07-25
3200,3200,5,9,18,27,Critical,2026-07-25
3201,3201,2,2,3,14,Low,2026-07-25
3202,3202,1,2,9,6,Medium,2026-07-25
3203,3203,0,4,7,10,Low,2026-07-25
3204,3204,1,4,3,5,Low,2026-07-25
3205,3205,1,1,7,5,Low,2026-07-25
3206,3206,1,1,9,14,Medium,2026-07-25
3207,3207,1,1,4,20,Low,2026-07-25
3208,3208,2,4,4,10,Low,2026-07-25
3209,3209,2,4,3,5,Low,2026-07-25
3210,3210,1,1,2,9,Low,2026-07-25
3211,3211,0,2,7,7,Low,2026-07-25
3212,3212,4,3,10,26,Critical,2026-07-25
3213,3213,2,1,3,5,Low,2026-07-25
3214,3214,2,1,8,5,Medium,2026-07-25
3215,3215,1,5,3,12,High,2026-07-25
3216,3216,0,2,7,8,Low,2026-07-25
3217,3217,2,5,4,10,High,2026-07-25
3218,3218,1,4,6,11,Low,2026-07-25
3219,3219,0,4,3,6,Low,2026-07-25
3220,3220,2,1,4,12,Low,2026-07-25
3221,3221,2,5,4,11,High,2026-07-25
3222,3222,1,5,10,9,High,2026-07-25
3223,3223,1,0,2,13,Low,2026-07-25
3224,3224,2,4,5,10,Low,2026-07-25
3225,3225,1,4,5,14,Low,2026-07-25
3226,3226,1,7,19,22,High,2026-07-25
3227,3227,4,8,6,16,Critical,2026-07-25
3228,3228,2,3,4,9,Low,2026-07-25
3229,3229,1,3,4,5,Low,2026-07-25
3230,3230,1,2,5,5,Low,2026-07-25
3231,3231,1,1,10,14,Medium,2026-07-25
3232,3232,1,4,14,15,Medium,2026-07-25
3233,3233,2,1,6,9,Low,2026-07-25
3234,3234,1,3,10,7,Medium,2026-07-25
3235,3235,1,3,11,8,Medium,2026-07-25
3236,3236,2,2,7,11,Low,2026-07-25
3237,3237,1,5,3,9,High,2026-07-25
3238,3238,1,5,3,10,High,2026-07-25
3239,3239,2,4,8,11,Medium,2026-07-25
3240,3240,0,1,10,6,Medium,2026-07-25
3241,3241,1,2,5,6,Low,2026-07-25
3242,3242,2,1,3,6,Low,2026-07-25
3243,3243,0,1,7,11,Low,2026-07-25
3244,3244,1,3,4,15,Low,2026-07-25
3245,3245,0,3,4,13,Low,2026-07-25
3246,3246,0,4,12,7,Medium,2026-07-25
3247,3247,0,6,6,13,High,2026-07-25
3248,3248,2,3,8,6,Medium,2026-07-25
3249,3249,0,2,8,9,Medium,2026-07-25
3250,3250,1,2,7,10,Low,2026-07-25
3251,3251,0,4,5,6,Low,2026-07-25
3252,3252,2,4,7,6,Low,2026-07-25
3253,3253,2,2,10,11,Medium,2026-07-25
3254,3254,1,4,14,13,Medium,2026-07-25
3255,3255,2,5,3,8,High,2026-07-25
3256,3256,2,3,4,6,Low,2026-07-25
3257,3257,1,4,10,9,Medium,2026-07-25
3258,3258,2,2,3,11,Low,2026-07-25
3259,3259,3,4,19,24,Critical,2026-07-25
3260,3260,2,3,8,8,Medium,2026-07-25
3261,3261,1,3,12,7,Medium,2026-07-25
3262,3262,1,6,5,14,High,2026-07-25
3263,3263,1,3,6,6,Low,2026-07-25
3264,3264,1,10,6,17,High,2026-07-25
3265,3265,2,1,7,15,Low,2026-07-25
3266,3266,0,3,7,8,Low,2026-07-25
3267,3267,0,6,11,5,High,2026-07-25
3268,3268,0,1,3,14,Low,2026-07-25
3269,3269,2,3,5,13,Low,2026-07-25
3270,3270,1,4,6,17,Low,2026-07-25
3271,3271,0,2,3,11,Low,2026-07-25
3272,3272,0,7,6,23,High,2026-07-25
3273,3273,5,3,11,21,Critical,2026-07-25
3274,3274,0,1,10,14,Medium,2026-07-25
3275,3275,0,2,8,17,Medium,2026-07-25
3276,3276,5,5,19,24,Critical,2026-07-25
3277,3277,1,1,7,6,Low,2026-07-25
3278,3278,0,1,8,15,Medium,2026-07-25
3279,3279,0,9,18,17,High,2026-07-25
3280,3280,3,1,9,14,Critical,2026-07-25
3281,3281,1,4,5,10,Low,2026-07-25
3282,3282,2,4,11,8,Medium,2026-07-25
3283,3283,0,1,14,12,Medium,2026-07-25
3284,3284,3,6,9,16,Critical,2026-07-25
3285,3285,2,1,5,11,Low,2026-07-25
3286,3286,1,3,2,9,Low,2026-07-25
3287,3287,1,5,13,8,High,2026-07-25
3288,3288,2,4,10,9,Medium,2026-07-25
3289,3289,0,1,4,9,Low,2026-07-25
3290,3290,0,3,8,9,Medium,2026-07-25
3291,3291,0,5,10,13,High,2026-07-25
3292,3292,2,3,12,10,Medium,2026-07-25
3293,3293,1,2,6,18,Low,2026-07-25
3294,3294,1,2,7,11,Low,2026-07-25
3295,3295,2,2,7,6,Low,2026-07-25
3296,3296,1,3,8,8,Medium,2026-07-25
3297,3297,2,2,7,15,Low,2026-07-25
3298,3298,2,3,7,9,Low,2026-07-25
3299,3299,1,1,7,6,Low,2026-07-25
3300,3300,1,1,3,10,Low,2026-07-25
3301,3301,2,1,10,15,Medium,2026-07-25
3302,3302,2,4,6,13,Low,2026-07-25
3303,3303,0,4,12,23,Medium,2026-07-25
3304,3304,1,4,20,25,Medium,2026-07-25
3305,3305,0,2,5,10,Low,2026-07-25
3306,3306,0,4,6,4,Low,2026-07-25
3307,3307,2,4,8,9,Medium,2026-07-25
3308,3308,0,1,8,11,Medium,2026-07-25
3309,3309,1,3,2,7,Low,2026-07-25
3310,3310,0,1,4,20,Low,2026-07-25
3311,3311,1,4,7,15,Low,2026-07-25
3312,3312,2,2,9,10,Medium,2026-07-25
3313,3313,0,2,9,6,Medium,2026-07-25
3314,3314,0,2,6,15,Low,2026-07-25
3315,3315,0,7,6,24,High,2026-07-25
3316,3316,2,3,2,7,Low,2026-07-25
3317,3317,3,4,5,16,Critical,2026-07-25
3318,3318,1,2,4,12,Low,2026-07-25
3319,3319,3,3,13,20,Critical,2026-07-25
3320,3320,0,2,8,18,Medium,2026-07-25
3321,3321,0,3,5,12,Low,2026-07-25
3322,3322,0,6,12,15,High,2026-07-25
3323,3323,2,3,3,5,Low,2026-07-25
3324,3324,1,2,7,8,Low,2026-07-25
3325,3325,2,4,6,8,Low,2026-07-25
3326,3326,0,3,10,14,Medium,2026-07-25
3327,3327,1,1,9,12,Medium,2026-07-25
3328,3328,1,2,6,4,Low,2026-07-25
3329,3329,2,2,11,8,Medium,2026-07-25
3330,3330,1,3,8,8,Medium,2026-07-25
3331,3331,5,4,11,30,Critical,2026-07-25
3332,3332,1,1,6,12,Low,2026-07-25
3333,3333,3,10,7,17,Critical,2026-07-25
3334,3334,0,3,3,5,Low,2026-07-25
3335,3335,0,0,8,10,Medium,2026-07-25
3336,3336,0,2,5,12,Low,2026-07-25
3337,3337,0,3,2,14,Low,2026-07-25
3338,3338,0,3,8,6,Medium,2026-07-25
3339,3339,0,4,10,9,Medium,2026-07-25
3340,3340,1,1,8,5,Medium,2026-07-25
3341,3341,2,9,12,23,High,2026-07-25
3342,3342,1,2,9,14,Medium,2026-07-25
3343,3343,2,4,14,14,Medium,2026-07-25
3344,3344,0,2,10,12,Medium,2026-07-25
3345,3345,0,0,7,7,Low,2026-07-25
3346,3346,1,4,12,15,Medium,2026-07-25
3347,3347,2,2,2,8,Low,2026-07-25
3348,3348,1,1,6,16,Low,2026-07-25
3349,3349,1,3,5,9,Low,2026-07-25
3350,3350,1,3,7,10,Low,2026-07-25
3351,3351,0,5,4,10,High,2026-07-25
3352,3352,0,4,14,19,Medium,2026-07-25
3353,3353,1,1,7,6,Low,2026-07-25
3354,3354,2,3,9,13,Medium,2026-07-25
3355,3355,2,3,10,10,Medium,2026-07-25
3356,3356,0,3,7,15,Low,2026-07-25
3357,3357,1,3,2,14,Low,2026-07-25
3358,3358,1,3,11,17,Medium,2026-07-25
3359,3359,2,9,7,15,High,2026-07-25
3360,3360,2,4,4,5,Low,2026-07-25
3361,3361,2,2,3,8,Low,2026-07-25
3362,3362,0,1,4,9,Low,2026-07-25
3363,3363,0,2,2,15,Low,2026-07-25
3364,3364,1,0,8,6,Medium,2026-07-25
3365,3365,2,5,7,11,High,2026-07-25
3366,3366,2,3,3,9,Low,2026-07-25
3367,3367,0,4,4,10,Low,2026-07-25
3368,3368,3,1,13,15,Critical,2026-07-25
3369,3369,0,3,6,18,Low,2026-07-25
3370,3370,2,5,3,12,High,2026-07-25
3371,3371,0,4,4,8,Low,2026-07-25
3372,3372,2,3,6,16,Low,2026-07-25
3373,3373,1,0,5,11,Low,2026-07-25
3374,3374,1,4,6,11,Low,2026-07-25
3375,3375,1,2,9,11,Medium,2026-07-25
3376,3376,1,4,3,13,Low,2026-07-25
3377,3377,0,1,10,10,Medium,2026-07-25
3378,3378,3,4,6,9,Critical,2026-07-25
3379,3379,3,6,8,27,Critical,2026-07-25
3380,3380,0,2,12,13,Medium,2026-07-25
3381,3381,2,3,7,15,Low,2026-07-25
3382,3382,2,1,5,7,Low,2026-07-25
3383,3383,2,3,6,4,Low,2026-07-25
3384,3384,4,7,9,29,Critical,2026-07-25
3385,3385,1,3,6,18,Low,2026-07-25
3386,3386,0,1,7,6,Low,2026-07-25
3387,3387,0,3,5,16,Low,2026-07-25
3388,3388,0,3,9,9,Medium,2026-07-25
3389,3389,3,5,5,17,Critical,2026-07-25
3390,3390,0,3,7,9,Low,2026-07-25
3391,3391,2,4,3,14,Low,2026-07-25
3392,3392,2,1,2,10,Low,2026-07-25
3393,3393,1,4,12,19,Medium,2026-07-25
3394,3394,2,1,7,10,Low,2026-07-25
3395,3395,1,3,4,6,Low,2026-07-25
3396,3396,0,3,8,10,Medium,2026-07-25
3397,3397,3,6,7,7,Critical,2026-07-25
3398,3398,5,2,9,22,Critical,2026-07-25
3399,3399,3,5,13,20,Critical,2026-07-25
3400,3400,3,2,6,5,Critical,2026-07-25
3401,3401,0,1,3,11,Low,2026-07-25
3402,3402,1,1,4,15,Low,2026-07-25
3403,3403,0,0,3,11,Low,2026-07-25
3404,3404,0,4,4,8,Low,2026-07-25
3405,3405,2,5,10,27,High,2026-07-25
3406,3406,0,3,4,16,Low,2026-07-25
3407,3407,2,4,10,6,Medium,2026-07-25
3408,3408,2,3,6,13,Low,2026-07-25
3409,3409,3,9,16,29,Critical,2026-07-25
3410,3410,0,0,5,14,Low,2026-07-25
3411,3411,2,8,5,11,High,2026-07-25
3412,3412,2,3,10,12,Medium,2026-07-25
3413,3413,2,1,6,9,Low,2026-07-25
3414,3414,4,8,12,27,Critical,2026-07-25
3415,3415,2,4,10,9,Medium,2026-07-25
3416,3416,1,3,2,5,Low,2026-07-25
3417,3417,0,2,7,11,Low,2026-07-25
3418,3418,2,2,10,9,Medium,2026-07-25
3419,3419,2,1,7,11,Low,2026-07-25
3420,3420,2,2,7,14,Low,2026-07-25
3421,3421,2,2,19,26,Medium,2026-07-25
3422,3422,2,4,3,5,Low,2026-07-25
3423,3423,0,0,4,15,Low,2026-07-25
3424,3424,0,3,2,14,Low,2026-07-25
3425,3425,1,4,4,11,Low,2026-07-25
3426,3426,1,2,3,7,Low,2026-07-25
3427,3427,1,0,4,13,Low,2026-07-25
3428,3428,2,1,5,17,Low,2026-07-25
3429,3429,2,4,4,11,Low,2026-07-25
3430,3430,2,2,8,12,Medium,2026-07-25
3431,3431,3,4,5,7,Critical,2026-07-25
3432,3432,0,4,7,13,Low,2026-07-25
3433,3433,2,2,6,9,Low,2026-07-25
3434,3434,0,2,2,7,Low,2026-07-25
3435,3435,1,1,4,13,Low,2026-07-25
3436,3436,1,3,8,14,Medium,2026-07-25
3437,3437,2,6,12,14,High,2026-07-25
3438,3438,0,3,12,14,Medium,2026-07-25
3439,3439,2,4,2,14,Low,2026-07-25
3440,3440,0,6,9,12,High,2026-07-25
3441,3441,0,3,11,13,Medium,2026-07-25
3442,3442,1,4,12,18,Medium,2026-07-25
3443,3443,1,4,12,8,Medium,2026-07-25
3444,3444,1,4,6,13,Low,2026-07-25
3445,3445,0,1,7,16,Low,2026-07-25
3446,3446,2,2,4,7,Low,2026-07-25
3447,3447,2,3,10,13,Medium,2026-07-25
3448,3448,0,1,3,15,Low,2026-07-25
3449,3449,3,3,15,15,Critical,2026-07-25
3450,3450,0,4,9,12,Medium,2026-07-25
3451,3451,0,3,10,19,Medium,2026-07-25
3452,3452,1,4,2,8,Low,2026-07-25
3453,3453,0,1,7,6,Low,2026-07-25
3454,3454,0,1,6,18,Low,2026-07-25
3455,3455,2,2,9,14,Medium,2026-07-25
3456,3456,2,3,7,5,Low,2026-07-25
3457,3457,2,3,6,10,Low,2026-07-25
3458,3458,3,6,10,20,Critical,2026-07-25
3459,3459,0,1,7,12,Low,2026-07-25
3460,3460,1,2,17,17,Medium,2026-07-25
3461,3461,1,3,12,6,Medium,2026-07-25
3462,3462,0,1,8,11,Medium,2026-07-25
3463,3463,0,3,10,8,Medium,2026-07-25
3464,3464,2,2,4,10,Low,2026-07-25
3465,3465,2,4,4,6,Low,2026-07-25
3466,3466,2,3,7,10,Low,2026-07-25
3467,3467,4,4,5,27,Critical,2026-07-25
3468,3468,2,4,8,11,Medium,2026-07-25
3469,3469,1,3,2,9,Low,2026-07-25
3470,3470,1,4,4,7,Low,2026-07-25
3471,3471,1,3,4,17,Low,2026-07-25
3472,3472,0,1,2,8,Low,2026-07-25
3473,3473,0,0,2,13,Low,2026-07-25
3474,3474,1,3,8,14,Medium,2026-07-25
3475,3475,2,5,11,18,High,2026-07-25
3476,3476,1,3,4,10,Low,2026-07-25
3477,3477,1,3,2,13,Low,2026-07-25
3478,3478,0,1,4,11,Low,2026-07-25
3479,3479,3,6,6,29,Critical,2026-07-25
3480,3480,1,2,5,11,Low,2026-07-25
3481,3481,0,3,7,15,Low,2026-07-25
3482,3482,1,4,9,13,Medium,2026-07-25
3483,3483,2,3,8,5,Medium,2026-07-25
3484,3484,2,5,10,13,High,2026-07-25
3485,3485,1,3,4,6,Low,2026-07-25
3486,3486,4,6,5,23,Critical,2026-07-25
3487,3487,1,1,12,8,Medium,2026-07-25
3488,3488,0,3,3,11,Low,2026-07-25
3489,3489,1,3,3,14,Low,2026-07-25
3490,3490,2,5,10,5,High,2026-07-25
3491,3491,0,4,3,15,Low,2026-07-25
3492,3492,4,5,5,10,Critical,2026-07-25
3493,3493,0,3,2,9,Low,2026-07-25
3494,3494,0,1,12,9,Medium,2026-07-25
3495,3495,2,4,2,12,Low,2026-07-25
3496,3496,0,1,8,9,Medium,2026-07-25
3497,3497,1,3,5,4,Low,2026-07-25
3498,3498,1,3,2,6,Low,2026-07-25
3499,3499,1,1,3,7,Low,2026-07-25
3500,3500,0,5,13,5,High,2026-07-25
3501,3501,2,1,10,14,Medium,2026-07-25
3502,3502,1,4,8,15,Medium,2026-07-25
3503,3503,0,3,4,10,Low,2026-07-25
3504,3504,3,1,8,16,Critical,2026-07-25
3505,3505,1,1,5,4,Low,2026-07-25
3506,3506,0,5,17,26,High,2026-07-25
3507,3507,0,2,12,14,Medium,2026-07-25
3508,3508,0,4,12,22,Medium,2026-07-25
3509,3509,0,4,7,9,Low,2026-07-25
3510,3510,1,4,8,12,Medium,2026-07-25
3511,3511,1,3,3,9,Low,2026-07-25
3512,3512,0,7,19,10,High,2026-07-25
3513,3513,0,8,18,23,High,2026-07-25
3514,3514,1,6,7,27,High,2026-07-25
3515,3515,0,2,6,14,Low,2026-07-25
3516,3516,1,1,8,11,Medium,2026-07-25
3517,3517,1,3,4,18,Low,2026-07-25
3518,3518,0,10,10,28,High,2026-07-25
3519,3519,1,3,3,11,Low,2026-07-25
3520,3520,2,4,4,8,Low,2026-07-25
3521,3521,2,3,7,8,Low,2026-07-25
3522,3522,0,2,3,8,Low,2026-07-25
3523,3523,0,1,7,8,Low,2026-07-25
3524,3524,2,5,6,7,High,2026-07-25
3525,3525,2,2,5,10,Low,2026-07-25
3526,3526,2,4,6,8,Low,2026-07-25
3527,3527,3,6,5,5,Critical,2026-07-25
3528,3528,0,3,3,11,Low,2026-07-25
3529,3529,0,1,3,5,Low,2026-07-25
3530,3530,2,4,7,4,Low,2026-07-25
