server_id,hostname,operating_system,environment,server_type,location,owner_team,created_date
987,WEB139,RHEL 8,Development,Web Server,Hyderabad,Linux Team,2026-07-25
988,API137,RHEL 9,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
989,AUTH144,Ubuntu 22.04,Testing,Authentication Server,Chennai,Security Team,2026-07-25
990,API138,RHEL 9,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
991,MAIL150,Ubuntu 22.04,Production,Mail Server,Pune,Messaging Team,2026-07-25
992,WEB140,RHEL 9,UAT,Web Server,Pune,Linux Team,2026-07-25
993,AUTH145,Ubuntu 22.04,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
994,DB136,RHEL 9,Testing,Database Server,Hyderabad,Database Team,2026-07-25
995,API139,RHEL 9,Development,API Server,Chennai,Infrastructure Team,2026-07-25
996,FILE146,RHEL 8,Development,File Server,Chennai,Windows Team,2026-07-25
997,API140,RHEL 8,Development,API Server,Chennai,Infrastructure Team,2026-07-25
998,FILE147,RHEL 9,Testing,File Server,Hyderabad,Windows Team,2026-07-25
999,AUTH146,RHEL 9,Development,Authentication Server,Pune,Security Team,2026-07-25
1000,API141,Ubuntu 22.04,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
1001,FILE148,Ubuntu 22.04,Production,File Server,Mumbai,Windows Team,2026-07-25
1002,DB137,Windows Server 2019,Production,Database Server,Chennai,Database Team,2026-07-25
1003,API142,Ubuntu 22.04,Production,API Server,Hyderabad,Infrastructure Team,2026-07-25
1004,API143,Windows Server 2022,Production,API Server,Pune,Infrastructure Team,2026-07-25
1005,AUTH147,RHEL 9,Development,Authentication Server,Bangalore,Security Team,2026-07-25
1006,MAIL151,RHEL 9,Development,Mail Server,Pune,Messaging Team,2026-07-25
1007,MAIL152,Windows Server 2019,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
1008,MAIL153,RHEL 9,Development,Mail Server,Chennai,Messaging Team,2026-07-25
1009,WEB141,Windows Server 2022,Development,Web Server,Chennai,Linux Team,2026-07-25
1010,WEB142,RHEL 9,Development,Web Server,Mumbai,Linux Team,2026-07-25
1011,APP141,Ubuntu 22.04,UAT,Application Server,Pune,Infrastructure Team,2026-07-25
1012,MAIL154,Windows Server 2019,Development,Mail Server,Chennai,Messaging Team,2026-07-25
1013,AUTH148,RHEL 9,Production,Authentication Server,Chennai,Security Team,2026-07-25
1014,AUTH149,RHEL 9,Production,Authentication Server,Pune,Security Team,2026-07-25
1015,FILE149,Windows Server 2022,UAT,File Server,Chennai,Windows Team,2026-07-25
1016,FILE150,Windows Server 2022,UAT,File Server,Bangalore,Windows Team,2026-07-25
1017,FILE151,Ubuntu 22.04,UAT,File Server,Pune,Windows Team,2026-07-25
1018,API144,Windows Server 2019,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
1019,WEB143,Windows Server 2022,Testing,Web Server,Pune,Linux Team,2026-07-25
1020,API145,RHEL 9,Production,API Server,Pune,Infrastructure Team,2026-07-25
1021,API146,RHEL 8,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
1022,MAIL155,Windows Server 2019,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
1023,API147,Ubuntu 22.04,Testing,API Server,Pune,Infrastructure Team,2026-07-25
1024,API148,Windows Server 2019,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
1025,FILE152,RHEL 9,UAT,File Server,Hyderabad,Windows Team,2026-07-25
1026,APP142,Windows Server 2022,Development,Application Server,Mumbai,Infrastructure Team,2026-07-25
1027,AUTH150,Ubuntu 22.04,Production,Authentication Server,Chennai,Security Team,2026-07-25
1028,MAIL156,RHEL 8,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
1029,APP143,Ubuntu 22.04,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
1030,API149,Ubuntu 22.04,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
1031,WEB144,Windows Server 2022,UAT,Web Server,Pune,Linux Team,2026-07-25
1032,AUTH151,Windows Server 2019,Testing,Authentication Server,Chennai,Security Team,2026-07-25
1033,APP144,Windows Server 2019,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
1034,AUTH152,RHEL 9,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
1035,MAIL157,RHEL 9,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
1036,WEB145,Windows Server 2022,Production,Web Server,Hyderabad,Linux Team,2026-07-25
1037,WEB146,RHEL 8,Development,Web Server,Mumbai,Linux Team,2026-07-25
1038,DB138,RHEL 9,Production,Database Server,Pune,Database Team,2026-07-25
1039,API150,Ubuntu 22.04,Production,API Server,Pune,Infrastructure Team,2026-07-25
1040,AUTH153,Ubuntu 22.04,UAT,Authentication Server,Pune,Security Team,2026-07-25
1041,MAIL158,RHEL 8,Development,Mail Server,Bangalore,Messaging Team,2026-07-25
1042,DB139,Ubuntu 22.04,Production,Database Server,Pune,Database Team,2026-07-25
1043,FILE153,Windows Server 2022,Testing,File Server,Hyderabad,Windows Team,2026-07-25
1044,MAIL159,RHEL 8,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
1045,AUTH154,Windows Server 2019,UAT,Authentication Server,Bangalore,Security Team,2026-07-25
1046,WEB147,Windows Server 2019,Production,Web Server,Pune,Linux Team,2026-07-25
1047,APP145,RHEL 8,UAT,Application Server,Pune,Infrastructure Team,2026-07-25
1048,AUTH155,RHEL 8,Development,Authentication Server,Bangalore,Security Team,2026-07-25
1049,API151,RHEL 9,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
1050,MAIL160,RHEL 8,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
1051,APP146,RHEL 8,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
1052,MAIL161,Windows Server 2019,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
1053,DB140,RHEL 8,Production,Database Server,Pune,Database Team,2026-07-25
1054,APP147,Windows Server 2022,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1055,DB141,RHEL 8,Development,Database Server,Chennai,Database Team,2026-07-25
1056,FILE154,Ubuntu 22.04,Testing,File Server,Pune,Windows Team,2026-07-25
1057,API152,RHEL 9,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
1058,AUTH156,RHEL 8,Development,Authentication Server,Mumbai,Security Team,2026-07-25
1059,DB142,Windows Server 2022,Testing,Database Server,Hyderabad,Database Team,2026-07-25
1060,WEB148,RHEL 8,Testing,Web Server,Chennai,Linux Team,2026-07-25
1061,AUTH157,Ubuntu 22.04,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
1062,AUTH158,RHEL 9,UAT,Authentication Server,Pune,Security Team,2026-07-25
1063,WEB149,Ubuntu 22.04,Testing,Web Server,Mumbai,Linux Team,2026-07-25
1064,WEB150,Windows Server 2022,Testing,Web Server,Bangalore,Linux Team,2026-07-25
1065,APP148,RHEL 8,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1066,MAIL162,RHEL 8,Testing,Mail Server,Chennai,Messaging Team,2026-07-25
1067,AUTH159,Windows Server 2022,Production,Authentication Server,Bangalore,Security Team,2026-07-25
1068,DB143,Windows Server 2022,Production,Database Server,Chennai,Database Team,2026-07-25
1069,FILE155,RHEL 9,UAT,File Server,Pune,Windows Team,2026-07-25
1070,API153,RHEL 9,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
1071,FILE156,Ubuntu 22.04,Production,File Server,Mumbai,Windows Team,2026-07-25
1072,WEB151,Windows Server 2019,Development,Web Server,Mumbai,Linux Team,2026-07-25
1073,WEB152,RHEL 8,Testing,Web Server,Chennai,Linux Team,2026-07-25
1074,FILE157,Windows Server 2022,Testing,File Server,Pune,Windows Team,2026-07-25
1075,DB144,Windows Server 2019,UAT,Database Server,Hyderabad,Database Team,2026-07-25
1076,WEB153,Windows Server 2022,Testing,Web Server,Hyderabad,Linux Team,2026-07-25
1077,MAIL163,RHEL 9,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
1078,APP149,RHEL 9,UAT,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1079,APP150,Windows Server 2019,UAT,Application Server,Pune,Infrastructure Team,2026-07-25
1080,AUTH160,Ubuntu 22.04,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
1081,WEB154,Ubuntu 22.04,Testing,Web Server,Chennai,Linux Team,2026-07-25
1082,WEB155,RHEL 9,Production,Web Server,Bangalore,Linux Team,2026-07-25
1083,API154,RHEL 9,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
1084,WEB156,RHEL 8,Development,Web Server,Mumbai,Linux Team,2026-07-25
1085,DB145,RHEL 8,Testing,Database Server,Chennai,Database Team,2026-07-25
1086,FILE158,RHEL 9,Production,File Server,Bangalore,Windows Team,2026-07-25
1087,DB146,Ubuntu 22.04,Development,Database Server,Chennai,Database Team,2026-07-25
1088,API155,RHEL 8,UAT,API Server,Pune,Infrastructure Team,2026-07-25
1089,MAIL164,RHEL 8,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
1090,AUTH161,RHEL 9,Production,Authentication Server,Bangalore,Security Team,2026-07-25
1091,AUTH162,Windows Server 2019,Production,Authentication Server,Mumbai,Security Team,2026-07-25
1092,DB147,Ubuntu 22.04,Production,Database Server,Pune,Database Team,2026-07-25
1093,API156,Windows Server 2019,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
1094,AUTH163,RHEL 8,UAT,Authentication Server,Pune,Security Team,2026-07-25
1095,FILE159,RHEL 8,Production,File Server,Bangalore,Windows Team,2026-07-25
1096,AUTH164,Ubuntu 22.04,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
1097,WEB157,Windows Server 2022,Development,Web Server,Pune,Linux Team,2026-07-25
1098,WEB158,Windows Server 2022,Development,Web Server,Chennai,Linux Team,2026-07-25
1099,API157,RHEL 8,Development,API Server,Mumbai,Infrastructure Team,2026-07-25
1100,DB148,Ubuntu 22.04,Testing,Database Server,Chennai,Database Team,2026-07-25
1101,FILE160,Windows Server 2022,Production,File Server,Bangalore,Windows Team,2026-07-25
1102,API158,Windows Server 2019,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
1103,APP151,RHEL 9,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
1104,APP152,Ubuntu 22.04,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
1105,APP153,RHEL 9,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
1106,API159,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
1107,DB149,RHEL 9,Development,Database Server,Hyderabad,Database Team,2026-07-25
1108,AUTH165,RHEL 8,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
1109,WEB159,Windows Server 2022,Production,Web Server,Chennai,Linux Team,2026-07-25
1110,AUTH166,RHEL 9,Production,Authentication Server,Chennai,Security Team,2026-07-25
1111,FILE161,RHEL 9,UAT,File Server,Chennai,Windows Team,2026-07-25
1112,WEB160,Ubuntu 22.04,Development,Web Server,Pune,Linux Team,2026-07-25
1113,MAIL165,Ubuntu 22.04,UAT,Mail Server,Bangalore,Messaging Team,2026-07-25
1114,FILE162,Ubuntu 22.04,Testing,File Server,Pune,Windows Team,2026-07-25
1115,AUTH167,Ubuntu 22.04,Development,Authentication Server,Bangalore,Security Team,2026-07-25
1116,APP154,RHEL 9,Production,Application Server,Bangalore,Infrastructure Team,2026-07-25
1117,FILE163,RHEL 9,UAT,File Server,Pune,Windows Team,2026-07-25
1118,FILE164,Windows Server 2019,Production,File Server,Hyderabad,Windows Team,2026-07-25
1119,FILE165,Ubuntu 22.04,UAT,File Server,Mumbai,Windows Team,2026-07-25
1120,WEB161,Windows Server 2019,Production,Web Server,Chennai,Linux Team,2026-07-25
1121,AUTH168,RHEL 9,Production,Authentication Server,Chennai,Security Team,2026-07-25
1122,WEB162,Ubuntu 22.04,Production,Web Server,Pune,Linux Team,2026-07-25
1123,WEB163,Windows Server 2022,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
1124,FILE166,Windows Server 2022,Testing,File Server,Pune,Windows Team,2026-07-25
1125,API160,Windows Server 2019,Development,API Server,Chennai,Infrastructure Team,2026-07-25
1126,DB150,RHEL 9,Production,Database Server,Pune,Database Team,2026-07-25
1127,MAIL166,Ubuntu 22.04,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
1128,AUTH169,RHEL 9,Testing,Authentication Server,Pune,Security Team,2026-07-25
1129,MAIL167,Ubuntu 22.04,Production,Mail Server,Bangalore,Messaging Team,2026-07-25
1130,DB151,Windows Server 2019,Testing,Database Server,Pune,Database Team,2026-07-25
1131,MAIL168,RHEL 8,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
1132,APP155,Windows Server 2022,Production,Application Server,Pune,Infrastructure Team,2026-07-25
1133,API161,RHEL 8,Production,API Server,Chennai,Infrastructure Team,2026-07-25
1134,WEB164,Windows Server 2022,Production,Web Server,Hyderabad,Linux Team,2026-07-25
1135,DB152,Windows Server 2022,Testing,Database Server,Mumbai,Database Team,2026-07-25
1136,FILE167,Windows Server 2019,Development,File Server,Hyderabad,Windows Team,2026-07-25
1137,APP156,RHEL 9,Development,Application Server,Chennai,Infrastructure Team,2026-07-25
1138,FILE168,Ubuntu 22.04,UAT,File Server,Mumbai,Windows Team,2026-07-25
1139,DB153,Ubuntu 22.04,Development,Database Server,Hyderabad,Database Team,2026-07-25
1140,API162,RHEL 9,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
1141,DB154,RHEL 8,Testing,Database Server,Bangalore,Database Team,2026-07-25
1142,DB155,Windows Server 2019,UAT,Database Server,Pune,Database Team,2026-07-25
1143,APP157,Windows Server 2022,UAT,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1144,FILE169,RHEL 8,Testing,File Server,Hyderabad,Windows Team,2026-07-25
1145,AUTH170,RHEL 8,Production,Authentication Server,Hyderabad,Security Team,2026-07-25
1146,MAIL169,Windows Server 2019,Production,Mail Server,Chennai,Messaging Team,2026-07-25
1147,FILE170,Ubuntu 22.04,Development,File Server,Hyderabad,Windows Team,2026-07-25
1148,API163,RHEL 9,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
1149,MAIL170,RHEL 8,UAT,Mail Server,Pune,Messaging Team,2026-07-25
1150,APP158,Windows Server 2019,Development,Application Server,Bangalore,Infrastructure Team,2026-07-25
1151,FILE171,RHEL 8,Testing,File Server,Pune,Windows Team,2026-07-25
1152,API164,RHEL 8,Development,API Server,Chennai,Infrastructure Team,2026-07-25
1153,WEB165,Windows Server 2019,Production,Web Server,Mumbai,Linux Team,2026-07-25
1154,FILE172,RHEL 8,Production,File Server,Chennai,Windows Team,2026-07-25
1155,API165,Windows Server 2022,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
1156,APP159,Ubuntu 22.04,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
1157,MAIL171,Windows Server 2019,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
1158,FILE173,RHEL 9,Production,File Server,Mumbai,Windows Team,2026-07-25
1159,WEB166,RHEL 9,Production,Web Server,Chennai,Linux Team,2026-07-25
1160,DB156,RHEL 9,Development,Database Server,Bangalore,Database Team,2026-07-25
1161,APP160,RHEL 9,Development,Application Server,Bangalore,Infrastructure Team,2026-07-25
1162,MAIL172,Windows Server 2019,Testing,Mail Server,Pune,Messaging Team,2026-07-25
1163,DB157,RHEL 9,Testing,Database Server,Mumbai,Database Team,2026-07-25
1164,FILE174,RHEL 8,UAT,File Server,Chennai,Windows Team,2026-07-25
1165,WEB167,Windows Server 2022,Production,Web Server,Hyderabad,Linux Team,2026-07-25
1166,API166,Ubuntu 22.04,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
1167,FILE175,Windows Server 2022,Production,File Server,Bangalore,Windows Team,2026-07-25
1168,API167,Windows Server 2022,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
1169,FILE176,Ubuntu 22.04,Development,File Server,Chennai,Windows Team,2026-07-25
1170,APP161,RHEL 9,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
1171,AUTH171,Windows Server 2022,Testing,Authentication Server,Chennai,Security Team,2026-07-25
1172,MAIL173,RHEL 8,Testing,Mail Server,Mumbai,Messaging Team,2026-07-25
1173,API168,RHEL 8,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
1174,DB158,Ubuntu 22.04,Production,Database Server,Bangalore,Database Team,2026-07-25
1175,FILE177,RHEL 9,UAT,File Server,Pune,Windows Team,2026-07-25
1176,API169,Ubuntu 22.04,Testing,API Server,Hyderabad,Infrastructure Team,2026-07-25
1177,AUTH172,Ubuntu 22.04,Production,Authentication Server,Chennai,Security Team,2026-07-25
1178,FILE178,Windows Server 2019,Testing,File Server,Pune,Windows Team,2026-07-25
1179,APP162,RHEL 9,UAT,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1180,AUTH173,RHEL 9,Development,Authentication Server,Mumbai,Security Team,2026-07-25
1181,FILE179,RHEL 8,Development,File Server,Hyderabad,Windows Team,2026-07-25
1182,API170,RHEL 9,Development,API Server,Pune,Infrastructure Team,2026-07-25
1183,WEB168,Windows Server 2019,UAT,Web Server,Chennai,Linux Team,2026-07-25
1184,API171,Windows Server 2022,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
1185,WEB169,RHEL 8,UAT,Web Server,Pune,Linux Team,2026-07-25
1186,DB159,Windows Server 2019,UAT,Database Server,Chennai,Database Team,2026-07-25
1187,API172,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
1188,WEB170,RHEL 8,UAT,Web Server,Chennai,Linux Team,2026-07-25
1189,DB160,RHEL 8,Production,Database Server,Mumbai,Database Team,2026-07-25
1190,DB161,Ubuntu 22.04,Production,Database Server,Bangalore,Database Team,2026-07-25
1191,APP163,Windows Server 2019,Testing,Application Server,Bangalore,Infrastructure Team,2026-07-25
1192,MAIL174,Windows Server 2019,UAT,Mail Server,Chennai,Messaging Team,2026-07-25
1193,APP164,Ubuntu 22.04,Production,Application Server,Pune,Infrastructure Team,2026-07-25
1194,MAIL175,RHEL 8,UAT,Mail Server,Pune,Messaging Team,2026-07-25
1195,WEB171,RHEL 9,Development,Web Server,Mumbai,Linux Team,2026-07-25
1196,APP165,RHEL 9,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
1197,MAIL176,Windows Server 2022,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
1198,APP166,Windows Server 2022,Production,Application Server,Bangalore,Infrastructure Team,2026-07-25
1199,DB162,RHEL 9,Development,Database Server,Mumbai,Database Team,2026-07-25
1200,APP167,RHEL 9,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
1201,API173,RHEL 8,UAT,API Server,Pune,Infrastructure Team,2026-07-25
1202,FILE180,Windows Server 2019,UAT,File Server,Chennai,Windows Team,2026-07-25
1203,AUTH174,RHEL 9,Testing,Authentication Server,Chennai,Security Team,2026-07-25
1204,WEB172,RHEL 8,Testing,Web Server,Chennai,Linux Team,2026-07-25
1205,API174,Windows Server 2019,Development,API Server,Pune,Infrastructure Team,2026-07-25
1206,MAIL177,RHEL 9,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
1207,FILE181,RHEL 8,Development,File Server,Hyderabad,Windows Team,2026-07-25
1208,MAIL178,RHEL 9,Development,Mail Server,Chennai,Messaging Team,2026-07-25
1209,WEB173,RHEL 9,Development,Web Server,Mumbai,Linux Team,2026-07-25
1210,AUTH175,RHEL 8,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
1211,API175,Windows Server 2022,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
1212,APP168,Windows Server 2019,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
1213,AUTH176,Windows Server 2022,Production,Authentication Server,Bangalore,Security Team,2026-07-25
1214,AUTH177,RHEL 8,Development,Authentication Server,Chennai,Security Team,2026-07-25
